id;year;month;municipality_code_ibge;municipality_name;dengue_cases;estimated_population;rainfall_mm;average_humidity;average_temperature
2655;2021;9;5208707;Goiânia;513;655531;62.0;35.4;28.5
2656;2021;9;5300108;Brasília;658;1172689;11.0;37.9;24.8
2657;2021;10;1100205;Porto Velho;13;203556;406.8;87.2;25.6
2658;2021;10;1302603;Manaus;147;738012;205.7;74.8;28.8
2659;2021;10;1501402;Belém;48;528989;163.4;82.0;27.6
2660;2021;10;2111300;São Luís;8;406974;32.8;80.8;28.0
2661;2021;10;2211001;Teresina;71;355470;63.8;80.4;26.5
2662;2021;10;2304400;Fortaleza;731;1034611;109.1;73.1;28.3
2663;2021;10;2408102;Natal;42;337029;22.7;76.9;27.4
2664;2021;10;2504009;Campina Grande;3;183901;10.1;80.5;25.0
2665;2021;10;2507507;João Pessoa;733;377756;32.6;75.8;27.4
2666;2021;10;2611606;Recife;401;644213;109.0;81.4;24.1
2667;2021;10;2704302;Maceió;384;403096;6.9;73.2;27.2
2668;2021;10;2800308;Aracaju;13;267071;2.0;63.2;27.4
2669;2021;10;2905701;Camaçari;5;177233;26.6;74.3;26.3
2670;2021;10;2910800;Feira de Santana;14;288378;25.3;79.6;25.4
2671;2021;10;2927408;Salvador;18;1212383;152.1;85.6;25.1
2672;2021;10;3106200;Belo Horizonte;62;1027170;225.9;68.2;22.7
2673;2021;10;3136702;Juiz de Fora;1;267747;267.4;89.3;18.3
2674;2021;10;3143302;Montes Claros;2;180227;123.8;60.9;26.0
2675;2021;10;3170206;Uberlândia;52;336870;460.4;73.8;23.3
2676;2021;10;3304557;Rio de Janeiro;54;2920214;90.6;74.2;26.7
2677;2021;10;3304904;São Gonçalo;3;413779;0.0;62.3;29.4
2678;2021;10;3518800;Guarulhos;34;515164;158.8;73.7;21.9
2679;2021;10;3552205;Sorocaba;46;307419;119.7;76.3;21.0
2680;2021;10;4106902;Curitiba;4;789846;79.7;77.5;13.1
2681;2021;10;4113700;Londrina;287;247287;43.4;63.5;23.5
2682;2021;10;4115200;Maringá;30;180117;432.8;70.5;22.2
2683;2021;10;4205407;Florianópolis;5;285000;69.1;78.8;24.8
2684;2021;10;4305108;Caxias do Sul;0;220438;130.0;75.4;16.7
2685;2021;10;4314902;Porto Alegre;6;687679;64.8;70.2;20.0
2686;2021;10;5002704;Campo Grande;26;392791;153.8;60.1;21.4
2687;2021;10;5103403;Cuiabá;36;279657;101.8;58.7;30.1
2688;2021;10;5208707;Goiânia;739;655531;245.5;60.1;26.4
2689;2021;10;5300108;Brasília;685;1172689;135.6;65.9;23.3
2690;2021;11;1100205;Porto Velho;10;203556;406.8;87.2;25.6
2691;2021;11;1302603;Manaus;157;738012;311.7;82.1;27.6
2692;2021;11;1501402;Belém;39;528989;251.1;84.6;27.4
2693;2021;11;2111300;São Luís;12;406974;51.8;81.6;28.0
2694;2021;11;2211001;Teresina;61;355470;70.9;80.4;26.5
2695;2021;11;2304400;Fortaleza;634;1034611;109.1;73.8;28.8
2696;2021;11;2408102;Natal;36;337029;23.5;76.7;28.0
2697;2021;11;2504009;Campina Grande;6;183901;0.1;73.5;25.0
2698;2021;11;2507507;João Pessoa;605;377756;46.4;74.2;28.3
2699;2021;11;2611606;Recife;225;644213;109.0;81.4;24.1
2700;2021;11;2704302;Maceió;214;403096;6.9;73.2;27.2
2701;2021;11;2800308;Aracaju;11;267071;2.0;63.2;27.4
2702;2021;11;2905701;Camaçari;1;177233;26.6;74.3;26.3
2703;2021;11;2910800;Feira de Santana;8;288378;25.3;79.6;25.4
2704;2021;11;2927408;Salvador;26;1212383;316.0;85.6;25.1
2705;2021;11;3106200;Belo Horizonte;76;1027170;235.3;70.0;22.5
2706;2021;11;3136702;Juiz de Fora;1;267747;265.8;85.3;19.0
2707;2021;11;3143302;Montes Claros;1;180227;226.1;79.9;23.4
2708;2021;11;3170206;Uberlândia;46;336870;460.4;73.8;23.3
2709;2021;11;3304557;Rio de Janeiro;76;2920214;90.6;74.2;26.7
2710;2021;11;3304904;São Gonçalo;4;413779;32.8;65.4;29.6
2711;2021;11;3518800;Guarulhos;44;515164;158.8;73.7;21.9
2712;2021;11;3552205;Sorocaba;39;307419;81.5;66.2;23.0
2713;2021;11;4106902;Curitiba;1;789846;79.7;77.5;13.1
2714;2021;11;4113700;Londrina;251;247287;43.4;63.5;25.3
2715;2021;11;4115200;Maringá;28;180117;37.9;54.8;25.6
2716;2021;11;4205407;Florianópolis;8;285000;69.1;78.8;24.8
2717;2021;11;4305108;Caxias do Sul;0;220438;51.0;72.8;18.9
2718;2021;11;4314902;Porto Alegre;5;687679;87.2;69.3;22.0
2719;2021;11;5002704;Campo Grande;31;392791;153.8;60.1;21.4
2720;2021;11;5103403;Cuiabá;32;279657;217.1;74.2;28.0
2721;2021;11;5208707;Goiânia;1089;655531;358.4;74.5;24.7
2722;2021;11;5300108;Brasília;727;1172689;334.0;80.8;21.5
2723;2021;12;1100205;Porto Velho;17;203556;406.8;87.2;25.6
2724;2021;12;1302603;Manaus;174;738012;227.9;86.8;27.1
2725;2021;12;1501402;Belém;20;528989;206.3;85.9;27.3
2726;2021;12;2111300;São Luís;6;406974;142.9;82.4;28.2
2727;2021;12;2211001;Teresina;81;355470;215.9;80.4;26.5
2728;2021;12;2304400;Fortaleza;707;1034611;109.1;73.8;28.8
2729;2021;12;2408102;Natal;28;337029;8.4;75.6;28.4
2730;2021;12;2504009;Campina Grande;4;183901;24.9;81.3;25.0
2731;2021;12;2507507;João Pessoa;629;377756;27.1;71.7;28.6
2732;2021;12;2611606;Recife;246;644213;109.0;81.4;24.1
2733;2021;12;2704302;Maceió;182;403096;6.9;73.2;27.2
2734;2021;12;2800308;Aracaju;9;267071;2.0;63.2;27.4
2735;2021;12;2905701;Camaçari;3;177233;26.6;74.3;26.3
2736;2021;12;2910800;Feira de Santana;8;288378;25.3;79.6;25.4
2737;2021;12;2927408;Salvador;15;1212383;389.3;85.6;25.1
2738;2021;12;3106200;Belo Horizonte;57;1027170;373.0;72.0;22.5
2739;2021;12;3136702;Juiz de Fora;2;267747;345.6;87.7;19.8
2740;2021;12;3143302;Montes Claros;1;180227;384.9;82.9;23.7
2741;2021;12;3170206;Uberlândia;42;336870;460.4;73.8;23.3
2742;2021;12;3304557;Rio de Janeiro;37;2920214;90.6;74.2;26.7
2743;2021;12;3304904;São Gonçalo;1;413779;107.6;66.9;29.3
2744;2021;12;3518800;Guarulhos;52;515164;158.8;73.7;21.9
2745;2021;12;3552205;Sorocaba;37;307419;117.1;69.0;23.6
2746;2021;12;4106902;Curitiba;2;789846;79.7;77.5;13.1
2747;2021;12;4113700;Londrina;239;247287;144.2;66.4;25.4
2748;2021;12;4115200;Maringá;37;180117;49.1;52.4;26.5
2749;2021;12;4205407;Florianópolis;5;285000;69.1;78.8;24.8
2750;2021;12;4305108;Caxias do Sul;0;220438;30.8;70.0;20.8
2751;2021;12;4314902;Porto Alegre;2;687679;87.5;71.1;23.3
2752;2021;12;5002704;Campo Grande;78;392791;153.8;60.1;21.4
2753;2021;12;5103403;Cuiabá;48;279657;247.5;76.1;28.3
2754;2021;12;5208707;Goiânia;1792;655531;396.2;74.0;24.8
2755;2021;12;5300108;Brasília;1299;1172689;351.5;82.1;21.5
2756;2022;1;1100205;Porto Velho;124;203556;406.8;87.2;25.6
2757;2022;1;1302603;Manaus;132;738012;304.8;86.0;27.0
2758;2022;1;1501402;Belém;10;528989;289.7;90.7;25.8
2759;2022;1;2111300;São Luís;76;406974;297.1;91.9;26.6
2760;2022;1;2211001;Teresina;819;355470;314.9;80.4;26.5
2761;2022;1;2304400;Fortaleza;790;1034611;109.1;84.9;27.2
2762;2022;1;2408102;Natal;272;337029;97.0;76.3;27.9
2763;2022;1;2504009;Campina Grande;7;183901;58.3;84.9;25.0
2764;2022;1;2507507;João Pessoa;534;377756;218.2;78.5;27.7
2765;2022;1;2611606;Recife;65;644213;109.0;81.4;24.1
2766;2022;1;2704302;Maceió;690;403096;6.9;73.2;27.2
2767;2022;1;2800308;Aracaju;126;267071;2.0;63.2;27.4
2768;2022;1;2905701;Camaçari;24;177233;26.6;74.3;26.3
2769;2022;1;2910800;Feira de Santana;15;288378;25.3;79.6;25.4
2770;2022;1;2927408;Salvador;41;1212383;37.1;85.6;25.1
2771;2022;1;3106200;Belo Horizonte;98;1027170;528.2;72.8;23.5
2772;2022;1;3136702;Juiz de Fora;6;267747;331.3;86.3;22.0
2773;2022;1;3143302;Montes Claros;11;180227;192.7;76.0;24.3
2774;2022;1;3170206;Uberlândia;248;336870;460.4;73.8;23.3
2775;2022;1;3304557;Rio de Janeiro;159;2920214;90.6;74.2;26.7
2776;2022;1;3304904;São Gonçalo;0;413779;354.6;83.4;26.7
2777;2022;1;3518800;Guarulhos;54;515164;158.8;73.7;21.9
2778;2022;1;3552205;Sorocaba;49;307419;207.8;78.0;24.2
2779;2022;1;4106902;Curitiba;16;789846;79.7;77.5;13.1
2780;2022;1;4113700;Londrina;120;247287;144.2;66.4;25.4
2781;2022;1;4115200;Maringá;314;180117;159.3;69.6;25.7
2782;2022;1;4205407;Florianópolis;161;285000;69.1;78.8;24.8
2783;2022;1;4305108;Caxias do Sul;3;220438;115.2;68.6;23.4
2784;2022;1;4314902;Porto Alegre;167;687679;194.1;70.2;26.4
2785;2022;1;5002704;Campo Grande;468;392791;153.8;60.1;21.4
2786;2022;1;5103403;Cuiabá;74;279657;202.6;76.5;27.7
2787;2022;1;5208707;Goiânia;6591;655531;315.4;70.3;24.7
2788;2022;1;5300108;Brasília;4168;1172689;137.1;73.5;21.8
2789;2022;2;1100205;Porto Velho;159;203556;406.8;87.2;25.6
2790;2022;2;1302603;Manaus;142;738012;315.9;85.0;26.5
2791;2022;2;1501402;Belém;31;528989;226.3;88.9;26.9
2792;2022;2;2111300;São Luís;95;406974;190.7;88.8;27.2
2793;2022;2;2211001;Teresina;1005;355470;204.7;80.4;26.5
2794;2022;2;2304400;Fortaleza;743;1034611;109.1;82.3;27.8
2795;2022;2;2408102;Natal;208;337029;97.0;73.8;28.3
2796;2022;2;2504009;Campina Grande;11;183901;5.2;80.1;25.0
2797;2022;2;2507507;João Pessoa;516;377756;27.7;70.0;28.3
2798;2022;2;2611606;Recife;64;644213;109.0;81.4;24.1
2799;2022;2;2704302;Maceió;542;403096;6.9;73.2;27.2
2800;2022;2;2800308;Aracaju;116;267071;2.0;63.2;27.4
2801;2022;2;2905701;Camaçari;11;177233;26.6;74.3;26.3
2802;2022;2;2910800;Feira de Santana;12;288378;25.3;79.6;25.4
2803;2022;2;2927408;Salvador;38;1212383;109.8;85.6;25.1
2804;2022;2;3106200;Belo Horizonte;85;1027170;368.9;76.2;22.9
2805;2022;2;3136702;Juiz de Fora;2;267747;372.4;91.1;21.2
2806;2022;2;3143302;Montes Claros;29;180227;158.4;79.7;24.4
2807;2022;2;3170206;Uberlândia;260;336870;460.4;73.8;23.3
2808;2022;2;3304557;Rio de Janeiro;185;2920214;90.6;74.2;26.7
2809;2022;2;3304904;São Gonçalo;0;413779;70.6;80.5;27.5
2810;2022;2;3518800;Guarulhos;51;515164;158.8;73.7;21.9
2811;2022;2;3552205;Sorocaba;49;307419;55.5;72.6;24.4
2812;2022;2;4106902;Curitiba;6;789846;79.7;77.5;13.1
2813;2022;2;4113700;Londrina;136;247287;144.2;70.9;25.7
2814;2022;2;4115200;Maringá;322;180117;83.4;63.6;26.1
2815;2022;2;4205407;Florianópolis;138;285000;69.1;78.8;24.8
2816;2022;2;4305108;Caxias do Sul;2;220438;115.2;68.6;22.4
2817;2022;2;4314902;Porto Alegre;174;687679;22.8;70.9;25.3
2818;2022;2;5002704;Campo Grande;413;392791;153.8;60.1;21.4
2819;2022;2;5103403;Cuiabá;83;279657;234.7;76.7;27.6
2820;2022;2;5208707;Goiânia;5816;655531;437.8;71.9;24.7
2821;2022;2;5300108;Brasília;4455;1172689;203.9;77.9;21.6
2822;2022;3;1100205;Porto Velho;351;203556;406.8;87.2;25.6
2823;2022;3;1302603;Manaus;167;738012;402.1;86.0;26.4
2824;2022;3;1501402;Belém;23;528989;527.4;90.8;26.4
2825;2022;3;2111300;São Luís;128;406974;664.1;92.6;26.4
2826;2022;3;2211001;Teresina;3002;355470;437.0;80.4;26.5
2827;2022;3;2304400;Fortaleza;1110;1034611;109.1;88.1;26.8
2828;2022;3;2408102;Natal;330;337029;394.1;79.5;27.6
2829;2022;3;2504009;Campina Grande;31;183901;148.1;85.8;25.0
2830;2022;3;2507507;João Pessoa;695;377756;400.0;77.1;27.6
2831;2022;3;2611606;Recife;70;644213;109.0;81.4;24.1
2832;2022;3;2704302;Maceió;676;403096;6.9;73.2;27.2
2833;2022;3;2800308;Aracaju;130;267071;2.0;63.2;27.4
2834;2022;3;2905701;Camaçari;35;177233;26.6;74.3;26.3
2835;2022;3;2910800;Feira de Santana;13;288378;25.3;79.6;25.4
2836;2022;3;2927408;Salvador;38;1212383;345.5;85.6;25.1
2837;2022;3;3106200;Belo Horizonte;135;1027170;9.0;58.6;24.9
2838;2022;3;3136702;Juiz de Fora;13;267747;57.4;81.9;22.7
2839;2022;3;3143302;Montes Claros;59;180227;1.4;65.4;25.0
2840;2022;3;3170206;Uberlândia;594;336870;460.4;73.8;23.3
2841;2022;3;3304557;Rio de Janeiro;359;2920214;90.6;74.2;26.7
2842;2022;3;3304904;São Gonçalo;0;413779;194.0;85.4;26.6
2843;2022;3;3518800;Guarulhos;115;515164;158.8;73.7;21.9
2844;2022;3;3552205;Sorocaba;109;307419;147.5;72.8;25.0
2845;2022;3;4106902;Curitiba;38;789846;79.7;77.5;13.1
2846;2022;3;4113700;Londrina;306;247287;144.2;79.3;24.9
2847;2022;3;4115200;Maringá;1103;180117;283.4;74.9;25.0
2848;2022;3;4205407;Florianópolis;492;285000;69.1;78.8;24.8
2849;2022;3;4305108;Caxias do Sul;8;220438;242.5;81.2;19.4
2850;2022;3;4314902;Porto Alegre;1132;687679;189.5;77.5;22.8
2851;2022;3;5002704;Campo Grande;760;392791;153.8;60.1;21.4
2852;2022;3;5103403;Cuiabá;104;279657;396.9;80.0;27.0
2853;2022;3;5208707;Goiânia;6597;655531;101.3;65.5;25.5
2854;2022;3;5300108;Brasília;8359;1172689;101.4;68.4;22.5
2855;2022;4;1100205;Porto Velho;319;203556;406.8;87.2;25.6
2856;2022;4;1302603;Manaus;121;738012;454.3;83.9;26.9
2857;2022;4;1501402;Belém;24;528989;482.5;92.3;26.2
2858;2022;4;2111300;São Luís;180;406974;345.2;90.7;26.8
2859;2022;4;2211001;Teresina;4354;355470;191.6;80.4;26.5
2860;2022;4;2304400;Fortaleza;2496;1034611;109.1;87.2;27.0
2861;2022;4;2408102;Natal;558;337029;171.7;78.9;27.6
2862;2022;4;2504009;Campina Grande;18;183901;76.0;82.9;25.0
2863;2022;4;2507507;João Pessoa;993;377756;132.4;77.4;27.3
2864;2022;4;2611606;Recife;98;644213;109.0;81.4;24.1
2865;2022;4;2704302;Maceió;1100;403096;6.9;73.2;27.2
2866;2022;4;2800308;Aracaju;178;267071;2.0;63.2;27.4
2867;2022;4;2905701;Camaçari;51;177233;26.6;74.3;26.3
2868;2022;4;2910800;Feira de Santana;18;288378;25.3;79.6;25.4
2869;2022;4;2927408;Salvador;62;1212383;420.9;85.6;25.1
2870;2022;4;3106200;Belo Horizonte;237;1027170;43.9;62.5;23.5
2871;2022;4;3136702;Juiz de Fora;22;267747;40.7;83.9;20.1
2872;2022;4;3143302;Montes Claros;38;180227;72.4;68.2;24.1
2873;2022;4;3170206;Uberlândia;917;336870;460.4;73.8;23.3
2874;2022;4;3304557;Rio de Janeiro;552;2920214;90.6;74.2;26.7
2875;2022;4;3304904;São Gonçalo;3;413779;172.1;86.9;26.5
2876;2022;4;3518800;Guarulhos;311;515164;158.8;73.7;21.9
2877;2022;4;3552205;Sorocaba;302;307419;14.7;70.9;22.6
2878;2022;4;4106902;Curitiba;72;789846;79.7;77.5;13.1
2879;2022;4;4113700;Londrina;757;247287;108.8;76.6;22.8
2880;2022;4;4115200;Maringá;1953;180117;112.0;69.1;23.1
2881;2022;4;4205407;Florianópolis;1185;285000;69.1;78.8;24.8
2882;2022;4;4305108;Caxias do Sul;11;220438;135.2;79.9;17.1
2883;2022;4;4314902;Porto Alegre;1873;687679;108.4;80.3;19.9
2884;2022;4;5002704;Campo Grande;1533;392791;153.8;60.1;21.4
2885;2022;4;5103403;Cuiabá;83;279657;92.9;72.4;27.2
2886;2022;4;5208707;Goiânia;5122;655531;51.1;56.0;26.0
2887;2022;4;5300108;Brasília;9812;1172689;20.9;62.8;22.5
2888;2022;5;1100205;Porto Velho;221;203556;406.8;87.2;25.6
2889;2022;5;1302603;Manaus;107;738012;129.7;78.2;27.6
2890;2022;5;1501402;Belém;31;528989;408.5;89.0;26.4
2891;2022;5;2111300;São Luís;270;406974;441.6;89.9;26.8
2892;2022;5;2211001;Teresina;2133;355470;191.6;80.4;26.5
2893;2022;5;2304400;Fortaleza;3577;1034611;109.1;87.7;26.7
2894;2022;5;2408102;Natal;758;337029;383.9;85.6;26.7
2895;2022;5;2504009;Campina Grande;67;183901;141.3;89.3;25.0
2896;2022;5;2507507;João Pessoa;1496;377756;654.2;86.1;25.9
2897;2022;5;2611606;Recife;154;644213;109.0;81.4;24.1
2898;2022;5;2704302;Maceió;2478;403096;6.9;73.2;27.2
2899;2022;5;2800308;Aracaju;458;267071;2.0;63.2;27.4
2900;2022;5;2905701;Camaçari;123;177233;26.6;74.3;26.3
2901;2022;5;2910800;Feira de Santana;20;288378;25.3;79.6;25.4
2902;2022;5;2927408;Salvador;77;1212383;204.4;85.6;25.1
2903;2022;5;3106200;Belo Horizonte;151;1027170;57.3;61.4;20.1
2904;2022;5;3136702;Juiz de Fora;16;267747;11.6;76.7;17.6
2905;2022;5;3143302;Montes Claros;9;180227;4.9;63.5;21.2
2906;2022;5;3170206;Uberlândia;717;336870;460.4;73.8;23.3
2907;2022;5;3304557;Rio de Janeiro;854;2920214;90.6;74.2;26.7
2908;2022;5;3304904;São Gonçalo;4;413779;60.9;85.1;26.0
2909;2022;5;3518800;Guarulhos;184;515164;158.8;73.7;21.9
2910;2022;5;3552205;Sorocaba;194;307419;48.2;73.1;18.3
2911;2022;5;4106902;Curitiba;32;789846;79.7;77.5;13.1
2912;2022;5;4113700;Londrina;446;247287;49.4;79.0;17.5
2913;2022;5;4115200;Maringá;845;180117;36.1;70.1;18.6
2914;2022;5;4205407;Florianópolis;898;285000;69.1;78.8;24.8
2915;2022;5;4305108;Caxias do Sul;4;220438;287.7;79.9;12.5
2916;2022;5;4314902;Porto Alegre;597;687679;155.4;84.9;15.6
2917;2022;5;5002704;Campo Grande;1316;392791;153.8;60.1;21.4
2918;2022;5;5103403;Cuiabá;77;279657;0.0;76.4;23.9
2919;2022;5;5208707;Goiânia;3350;655531;2.2;57.6;22.6
2920;2022;5;5300108;Brasília;6817;1172689;13.3;59.6;19.8
2921;2022;6;1100205;Porto Velho;134;203556;406.8;87.2;25.6
2922;2022;6;1302603;Manaus;78;738012;166.6;77.8;27.2
2923;2022;6;1501402;Belém;18;528989;252.3;83.5;27.0
2924;2022;6;2111300;São Luís;251;406974;147.4;89.3;27.2
2925;2022;6;2211001;Teresina;1903;355470;65.0;80.4;26.5
2926;2022;6;2304400;Fortaleza;2700;1034611;109.1;82.5;26.1
2927;2022;6;2408102;Natal;652;337029;282.9;85.4;25.8
2928;2022;6;2504009;Campina Grande;27;183901;131.5;87.7;25.0
2929;2022;6;2507507;João Pessoa;1777;377756;354.2;87.9;24.7
2930;2022;6;2611606;Recife;136;644213;109.0;81.4;24.1
2931;2022;6;2704302;Maceió;2860;403096;6.9;73.2;27.2
2932;2022;6;2800308;Aracaju;489;267071;2.0;63.2;27.4
2933;2022;6;2905701;Camaçari;37;177233;26.6;74.3;26.3
2934;2022;6;2910800;Feira de Santana;11;288378;25.3;79.6;25.4
2935;2022;6;2927408;Salvador;78;1212383;118.7;85.6;25.1
2936;2022;6;3106200;Belo Horizonte;91;1027170;0.0;57.1;19.7
2937;2022;6;3136702;Juiz de Fora;5;267747;0.8;81.6;16.4
2938;2022;6;3143302;Montes Claros;4;180227;0.0;59.5;20.2
2939;2022;6;3170206;Uberlândia;454;336870;460.4;73.8;23.3
2940;2022;6;3304557;Rio de Janeiro;409;2920214;90.6;74.2;26.7
2941;2022;6;3304904;São Gonçalo;3;413779;83.8;84.6;25.3
2942;2022;6;3518800;Guarulhos;65;515164;158.8;73.7;21.9
2943;2022;6;3552205;Sorocaba;69;307419;37.8;77.4;17.6
2944;2022;6;4106902;Curitiba;12;789846;79.7;77.5;13.1
2945;2022;6;4113700;Londrina;222;247287;96.2;81.4;18.7
2946;2022;6;4115200;Maringá;451;180117;80.2;71.3;18.4
2947;2022;6;4205407;Florianópolis;314;285000;69.1;78.8;24.8
2948;2022;6;4305108;Caxias do Sul;1;220438;229.8;83.4;11.0
2949;2022;6;4314902;Porto Alegre;161;687679;101.6;85.1;13.2
2950;2022;6;5002704;Campo Grande;893;392791;153.8;60.1;21.4
2951;2022;6;5103403;Cuiabá;45;279657;42.6;78.0;23.5
2952;2022;6;5208707;Goiânia;2486;655531;0.1;49.4;23.2
2953;2022;6;5300108;Brasília;3756;1172689;0.2;53.5;19.8
2954;2022;7;1100205;Porto Velho;122;203556;406.8;87.2;25.6
2955;2022;7;1302603;Manaus;64;738012;37.4;69.1;28.9
2956;2022;7;1501402;Belém;9;528989;116.6;81.6;27.2
2957;2022;7;2111300;São Luís;253;406974;114.6;91.0;27.2
2958;2022;7;2211001;Teresina;851;355470;0.2;80.4;26.5
2959;2022;7;2304400;Fortaleza;1538;1034611;109.1;82.5;26.1
2960;2022;7;2408102;Natal;490;337029;574.8;86.8;25.2
2961;2022;7;2504009;Campina Grande;16;183901;131.5;89.9;25.0
2962;2022;7;2507507;João Pessoa;1337;377756;509.5;85.0;25.2
2963;2022;7;2611606;Recife;139;644213;109.0;81.4;24.1
2964;2022;7;2704302;Maceió;2149;403096;6.9;73.2;27.2
2965;2022;7;2800308;Aracaju;523;267071;2.0;63.2;27.4
2966;2022;7;2905701;Camaçari;34;177233;26.6;74.3;26.3
2967;2022;7;2910800;Feira de Santana;12;288378;25.3;79.6;25.4
2968;2022;7;2927408;Salvador;139;1212383;188.2;85.6;25.1
2969;2022;7;3106200;Belo Horizonte;74;1027170;0.0;56.0;19.7
2970;2022;7;3136702;Juiz de Fora;5;267747;0.0;74.9;17.7
2971;2022;7;3143302;Montes Claros;7;180227;0.0;56.1;20.8
2972;2022;7;3170206;Uberlândia;278;336870;460.4;73.8;23.3
2973;2022;7;3304557;Rio de Janeiro;336;2920214;90.6;74.2;26.7
2974;2022;7;3304904;São Gonçalo;2;413779;12.5;74.9;25.8
2975;2022;7;3518800;Guarulhos;41;515164;158.8;73.7;21.9
2976;2022;7;3552205;Sorocaba;55;307419;6.0;67.3;19.5
2977;2022;7;4106902;Curitiba;9;789846;79.7;77.5;13.1
2978;2022;7;4113700;Londrina;223;247287;96.2;81.4;18.7
2979;2022;7;4115200;Maringá;330;180117;1.9;53.4;21.6
2980;2022;7;4205407;Florianópolis;141;285000;69.1;78.8;24.8
2981;2022;7;4305108;Caxias do Sul;2;220438;157.2;75.6;16.0
2982;2022;7;4314902;Porto Alegre;173;687679;154.6;85.4;16.6
2983;2022;7;5002704;Campo Grande;802;392791;153.8;60.1;21.4
2984;2022;7;5103403;Cuiabá;45;279657;0.0;62.1;25.2
2985;2022;7;5208707;Goiânia;2239;655531;0.0;43.2;23.3
2986;2022;7;5300108;Brasília;2423;1172689;0.0;51.7;19.1
2987;2022;8;1100205;Porto Velho;73;203556;406.8;87.2;25.6
2988;2022;8;1302603;Manaus;55;738012;36.4;70.0;29.2
2989;2022;8;1501402;Belém;21;528989;103.9;79.7;27.4
2990;2022;8;2111300;São Luís;222;406974;138.2;91.0;27.2
2991;2022;8;2211001;Teresina;573;355470;0.2;80.4;26.5
2992;2022;8;2304400;Fortaleza;1090;1034611;109.1;72.6;26.6
2993;2022;8;2408102;Natal;427;337029;183.6;79.9;25.5
2994;2022;8;2504009;Campina Grande;12;183901;73.3;82.1;25.0
2995;2022;8;2507507;João Pessoa;1009;377756;147.8;76.3;25.7
2996;2022;8;2611606;Recife;153;644213;109.0;81.4;24.1
2997;2022;8;2704302;Maceió;1537;403096;6.9;73.2;27.2
2998;2022;8;2800308;Aracaju;273;267071;2.0;63.2;27.4
2999;2022;8;2905701;Camaçari;38;177233;26.6;74.3;26.3
3000;2022;8;2910800;Feira de Santana;6;288378;25.3;79.6;25.4
3001;2022;8;2927408;Salvador;115;1212383;122.4;85.6;25.1
3002;2022;8;3106200;Belo Horizonte;51;1027170;4.0;51.8;20.2
3003;2022;8;3136702;Juiz de Fora;3;267747;11.2;74.1;16.9
3004;2022;8;3143302;Montes Claros;6;180227;0.0;48.5;22.2
3005;2022;8;3170206;Uberlândia;249;336870;460.4;73.8;23.3
3006;2022;8;3304557;Rio de Janeiro;248;2920214;90.6;74.2;26.7
3007;2022;8;3304904;São Gonçalo;1;413779;4.4;65.9;26.2
3008;2022;8;3518800;Guarulhos;47;515164;158.8;73.7;21.9
3009;2022;8;3552205;Sorocaba;51;307419;34.9;68.0;18.7
3010;2022;8;4106902;Curitiba;10;789846;79.7;77.5;13.1
3011;2022;8;4113700;Londrina;129;247287;115.7;70.7;18.7
3012;2022;8;4115200;Maringá;237;180117;110.7;59.7;19.7
3013;2022;8;4205407;Florianópolis;138;285000;69.1;78.8;24.8
3014;2022;8;4305108;Caxias do Sul;1;220438;131.6;76.5;13.4
3015;2022;8;4314902;Porto Alegre;139;687679;103.3;80.4;15.3
3016;2022;8;5002704;Campo Grande;556;392791;153.8;60.1;21.4
3017;2022;8;5103403;Cuiabá;43;279657;36.3;57.4;25.4
3018;2022;8;5208707;Goiânia;2056;655531;0.0;37.3;25.0
3019;2022;8;5300108;Brasília;2275;1172689;0.0;41.7;21.1
3020;2022;9;1100205;Porto Velho;73;203556;406.8;87.2;25.6
3021;2022;9;1302603;Manaus;43;738012;11.7;64.3;30.1
3022;2022;9;1501402;Belém;15;528989;152.3;77.9;27.6
3023;2022;9;2111300;São Luís;152;406974;1.6;83.7;27.6
3024;2022;9;2211001;Teresina;495;355470;18.0;80.4;26.5
3025;2022;9;2304400;Fortaleza;826;1034611;109.1;72.5;27.3
3026;2022;9;2408102;Natal;234;337029;41.3;76.8;26.1
3027;2022;9;2504009;Campina Grande;13;183901;73.3;82.1;25.0
3028;2022;9;2507507;João Pessoa;614;377756;47.8;76.8;26.6
3029;2022;9;2611606;Recife;85;644213;109.0;81.4;24.1
3030;2022;9;2704302;Maceió;960;403096;6.9;73.2;27.2
3031;2022;9;2800308;Aracaju;225;267071;2.0;63.2;27.4
3032;2022;9;2905701;Camaçari;19;177233;26.6;74.3;26.3
3033;2022;9;2910800;Feira de Santana;6;288378;25.3;79.6;25.4
3034;2022;9;2927408;Salvador;65;1212383;71.2;85.6;25.1
3035;2022;9;3106200;Belo Horizonte;64;1027170;35.1;56.2;21.9
3036;2022;9;3136702;Juiz de Fora;3;267747;134.2;76.6;17.1
3037;2022;9;3143302;Montes Claros;3;180227;4.6;49.7;24.8
3038;2022;9;3170206;Uberlândia;241;336870;460.4;73.8;23.3
3039;2022;9;3304557;Rio de Janeiro;246;2920214;90.6;74.2;26.7
3040;2022;9;3304904;São Gonçalo;0;413779;0.0;65.8;27.6
3041;2022;9;3518800;Guarulhos;49;515164;158.8;73.7;21.9
3042;2022;9;3552205;Sorocaba;34;307419;113.3;72.4;18.8
3043;2022;9;4106902;Curitiba;11;789846;79.7;77.5;13.1
3044;2022;9;4113700;Londrina;125;247287;146.8;77.9;19.5
